Fixed_acidity Volatile_acidity Critic_acid Residual_sugar Chlorides Free_sulfur_dioxide Total_sulfur_dioxide Density pH Sulphates Alcohol Class
8.7	0.3	0.34	4.8	0.018	23	127	0.99474	3.12	0.49	11.2	good
7.5	0.24	0.31	13.1	0.05	26	180	0.99884	3.05	0.53	9.1	bad
5.4	0.27	0.22	4.6	0.022	29	107	0.98889	3.33	0.54	13.8	bad
5.6	0.28	0.27	3.9	0.043	52	158	0.99202	3.35	0.44	10.7	good
6.5	0.34	0.46	1	0.023	6	80	0.98865	3.15	0.54	12.9	bad
5.7	0.22	0.2	16	0.044	41	113	0.99862	3.22	0.46	8.9	bad
7	0.3	0.38	14.9	0.032	60	181	0.9983	3.18	0.61	9.3	good
7.3	0.27	0.37	9.7	0.042	36	130	0.9979	3.48	0.75	9.9	bad
6.8	0.27	0.49	1.2	0.044	35	126	0.99	3.13	0.48	12.1	good
7.9	0.26	0.33	10.3	0.039	73	212	0.9969	2.93	0.49	9.5	bad
6.8	0.26	0.29	11.9	0.052	54	160	0.99546	3.03	0.58	10.4	bad
6.4	0.22	0.49	7.5	0.054	42	151	0.9948	3.27	0.52	10.1	bad
6.1	0.28	0.26	1.5	0.03	25	101	0.98894	3.03	0.41	12.1	bad
5.9	0.22	0.3	1.3	0.052	42	86	0.99069	3.31	0.47	11.55	bad
6.1	0.25	0.3	1.2	0.036	42	107	0.991	3.34	0.56	10.8	good
6.4	0.38	0.26	8.2	0.043	28	98	0.99234	2.99	0.31	11.4	bad
6.4	0.22	0.38	9.1	0.044	35	127	0.99326	2.97	0.3	11	good
6.4	0.24	0.49	5.8	0.053	25	120	0.9942	3.01	0.98	10.5	bad
6	0.2	0.26	6.8	0.049	22	93	0.9928	3.15	0.42	11	bad
6.4	0.27	0.49	7.3	0.046	53	206	0.9956	3.24	0.43	9.2	bad
7.8	0.965	0.6	65.8	0.074	8	160	1.03898	3.39	0.69	11.7	bad
6.9	0.23	0.38	8.3	0.047	47	162	0.9954	3.34	0.52	10.5	good
7.5	0.24	0.31	13.1	0.05	26	180	0.99884	3.05	0.53	9.1	bad
6.4	0.24	0.22	1.5	0.038	38	157	0.9934	3.41	0.55	9.9	bad
7.8	0.32	0.33	10.4	0.031	47	194	0.99692	3.07	0.58	9.6	bad
6	0.35	0.51	1.2	0.029	10	102	0.9903	3.46	0.42	11.9	bad
7.3	0.14	0.49	1.1	0.038	28	99	0.9928	3.2	0.72	10.6	bad
6.3	0.23	0.22	17.45	0.054	42	151	0.99853	3.12	0.6	9.3	bad
7.9	0.27	0.27	1.7	0.034	25	122	0.99088	2.97	0.51	11.9	bad
7.6	0.38	0.28	4.2	0.029	7	112	0.9906	3	0.41	12.6	bad
6.1	0.25	0.28	10	0.055	56	131	0.994	3.22	0.35	10.9	bad
8.8	0.23	0.35	10.7	0.04	26	183	0.9984	2.93	0.49	9.1	bad
7.5	0.14	0.74	1.6	0.035	21	126	0.9933	3.26	0.45	10.2	bad
5	0.255	0.22	2.7	0.043	46	153	0.99238	3.75	0.76	11.3	bad
6.4	0.105	0.29	1.1	0.035	44	140	0.99142	3.17	0.55	10.7	good
5.7	0.22	0.2	16	0.044	41	113	0.99862	3.22	0.46	8.9	bad
8	0.22	0.42	14.6	0.044	45	163	1.0003	3.21	0.69	8.6	good
6.3	0.16	0.22	1.3	0.046	18	66	0.99307	3.61	0.55	10.3	bad
7.4	0.28	0.49	1.5	0.034	20	126	0.9918	2.98	0.39	10.6	bad
6.4	0.32	0.31	1.9	0.037	34	126	0.99	3.06	0.45	11.8	bad
7.5	0.35	0.37	2.5	0.066	29	89	0.98964	3.14	0.42	12.7	bad
4.7	0.455	0.18	1.9	0.036	33	106	0.98746	3.21	0.83	14	good
6.7	0.11	0.26	14.8	0.053	44	95	0.99676	3.2	0.35	9.8	bad
7	0.3	0.49	4.7	0.036	17	105	0.9916	3.26	0.68	12.4	good
6.8	0.45	0.36	5	0.033	28	156	0.991	3.11	0.4	12.4	good
6.8	0.15	0.41	12.9	0.044	79.5	183	0.99742	3.24	0.78	10.2	bad
5.9	0.28	0.39	1.4	0.031	47	147	0.98836	3.08	0.64	12.9	good
7	0.36	0.35	2.5	0.048	67	161	0.99146	3.05	0.56	11.1	bad
6	0.29	0.25	1.4	0.033	30	114	0.98794	3.08	0.43	13.2	bad
5.4	0.29	0.38	1.2	0.029	31	132	0.98895	3.28	0.36	12.4	bad
7.6	0.17	0.27	4.6	0.05	23	98	0.99422	3.08	0.47	9.5	bad
6.4	0.16	0.25	1.3	0.047	20	77	0.9933	3.61	0.54	10.2	bad
6.1	0.24	0.26	1.7	0.033	61	134	0.9903	3.19	0.81	11.9	good
6.5	0.35	0.28	12.4	0.051	86	213	0.9962	3.16	0.51	9.9	bad
5.9	0.28	0.14	8.6	0.032	30	142	0.99542	3.28	0.44	9.5	bad
8.5	0.25	0.31	2.8	0.032	11	61	0.99189	3.06	0.44	11.5	bad
8.6	0.2	0.42	1.5	0.041	35	125	0.9925	3.11	0.49	11.4	good
6.8	0.25	0.28	5	0.035	42	126	0.99048	3.12	0.38	12.6	good
8.8	0.2	0.43	15	0.053	60	184	1.0008	3.28	0.79	8.8	bad
6.2	0.22	0.28	2.2	0.04	24	125	0.9917	3.19	0.48	10.5	bad
6.7	0.28	0.34	8.9	0.048	32	111	0.99455	3.25	0.54	11	good
5.3	0.26	0.23	5.15	0.034	48	160	0.9952	3.82	0.51	10.5	good
7.7	0.28	0.24	2.4	0.044	29	157	0.99312	3.27	0.56	10.6	bad
5.7	0.23	0.25	7.95	0.042	16	108	0.99486	3.44	0.61	10.3	bad
6.6	0.34	0.4	8.1	0.046	68	170	0.99494	3.15	0.5	9.533333333	bad
7.3	0.22	0.49	9.4	0.034	29	134	0.9939	2.99	0.32	11	good
7	0.22	0.26	2.8	0.036	44	132	0.99078	3.34	0.41	12	good
6	0.38	0.26	3.5	0.035	38	111	0.98872	3.18	0.47	13.6	good
8.1	0.33	0.36	7.4	0.037	36	156	0.99592	3.19	0.54	10.6	bad
7	0.16	0.36	2.6	0.029	28	98	0.99126	3.11	0.37	11.2	good
9	0.22	0.49	10.4	0.048	52	195	0.9987	3.31	0.44	10.2	bad
6.6	0.39	0.39	11.9	0.057	51	221	0.99851	3.26	0.51	8.9	bad
7.5	0.31	0.24	7.1	0.031	28	141	0.99397	3.16	0.38	10.6	good
7.1	0.13	0.4	1.2	0.047	54	134	0.9932	3.3	0.97	9.8	good
7.1	0.14	0.33	1	0.104	20	54	0.99057	3.19	0.64	11.5	bad
7.6	0.1	0.33	1	0.031	33	93	0.99094	3.06	0.68	11.2	bad
7.3	0.22	0.26	1.5	0.04	32	172	0.99194	3.27	0.48	11.2	bad
7.4	0.3	0.49	8.2	0.055	49	188	0.9974	3.52	0.58	9.7	bad
6.7	0.26	0.29	7.1	0.036	28	100	0.99534	3.08	0.36	9.3	bad
6.7	0.28	0.34	8.9	0.048	32	111	0.99455	3.25	0.54	11	good
6.9	0.35	0.39	2.4	0.048	25	157	0.99133	3.2	0.54	11.1	good
6.8	0.19	0.71	17.5	0.042	21	114	0.99784	2.85	0.5	9.5	bad
6.5	0.29	0.3	9.15	0.051	25	166	0.99339	3.24	0.56	11.35	bad
7.8	0.3	0.4	1.8	0.028	23	122	0.9914	3.14	0.39	10.9	good
5.7	0.385	0.04	12.6	0.034	22	115	0.9964	3.28	0.63	9.9	bad
6.3	0.21	0.28	1.5	0.051	46	142	0.9928	3.23	0.42	10.1	bad
6.9	0.38	0.29	13.65	0.048	52	189	0.99784	3	0.6	9.5	bad
6	0.24	0.34	1	0.036	52	184	0.99097	3.44	0.44	11.45	bad
5.7	0.16	0.26	6.3	0.043	28	113	0.9936	3.06	0.58	9.9	bad
6.5	0.18	0.33	1.4	0.029	35	138	0.99114	3.36	0.6	11.5	good
6.5	0.22	0.45	8	0.053	52	196	0.9959	3.23	0.48	9.1	bad
5.4	0.415	0.19	1.6	0.039	27	88	0.99265	3.54	0.41	10	good
6.9	0.44	0.27	5	0.038	33	166	0.99124	3.2	0.42	12.2	bad
8.1	0.2	0.49	8.1	0.051	51	205	0.9954	3.1	0.52	11	bad
6.6	0.16	0.29	1.8	0.05	40	147	0.9912	3.06	0.44	11.4	good
6.7	0.21	0.34	1.4	0.049	36	112	0.99091	3.02	0.5	11	bad
6.1	0.27	0.31	1.5	0.035	17	83	0.99076	3.32	0.44	11.1	good
8.3	0.18	0.3	1.1	0.033	20	57	0.99109	3.02	0.51	11	bad
6.8	0.18	0.3	12.8	0.062	19	171	0.99808	3	0.52	9	good
5	0.27	0.4	1.2	0.076	42	124	0.99204	3.32	0.47	10.1	bad
6.4	0.37	0.49	13.3	0.045	53	243	0.9982	3.14	0.48	8.5	bad
7.3	0.16	0.35	1.5	0.036	29	108	0.99342	3.27	0.51	10.2	bad
6.9	0.34	0.49	7.3	0.045	61	206	0.9957	3.09	0.4	9	bad
6.2	0.36	0.27	3.2	0.032	13	73	0.98942	2.9	0.69	12.6	good
5.2	0.16	0.34	0.8	0.029	26	77	0.99155	3.25	0.51	10.1	bad
6.2	0.23	0.36	17.2	0.039	37	130	0.99946	3.23	0.43	8.8	bad
7.9	0.26	0.33	10.3	0.039	73	212	0.9969	2.93	0.49	9.5	bad
7.4	0.16	0.27	15.5	0.05	25	135	0.9984	2.9	0.43	8.7	good
8.1	0.2	0.28	0.9	0.023	49	87	0.99062	2.92	0.36	11.1	bad
6.8	0.18	0.32	7.2	0.047	17	109	0.99498	3.42	0.44	10.4	bad
6.5	0.19	0.28	1.4	0.046	22	90	0.99038	3.18	0.51	11.7	good
6.6	0.28	0.09	10.9	0.051	37	131	0.99566	2.93	0.62	9.5	bad
6.9	0.19	0.31	19.25	0.043	38	167	0.99954	2.93	0.52	9.1	good
7	0.24	0.24	9	0.03	42	219	0.99636	3.47	0.46	10.2	bad
6.2	0.3	0.28	1.6	0.036	28	106	0.988245	3.14	0.41	13.3	bad
7.5	0.18	0.37	6.2	0.05	21	138	0.99546	3.2	0.55	10.5	bad
6.7	0.35	0.32	9	0.032	29	113	0.99188	3.13	0.65	12.9	good
6.7	0.31	0.18	7.7	0.043	57	200	0.99566	3.17	0.44	9.4	bad
7.1	0.18	0.49	1.3	0.033	12	72	0.99072	3.05	0.53	11.3	good
6.3	0.28	0.29	6.8	0.051	40	143	0.99374	3.43	0.59	11	bad
5.8	0.32	0.38	4.75	0.033	23	94	0.991	3.42	0.42	11.8	good
6.4	0.25	0.37	4.5	0.039	41	147	0.9921	3.18	0.4	11.1	good
7.4	0.155	0.34	2.3	0.045	73.5	214	0.9934	3.18	0.61	9.9	good
8.1	0.2	0.28	0.9	0.023	49	87	0.99062	2.92	0.36	11.1	bad
6.3	0.22	0.27	4.5	0.036	81	157	0.9928	3.05	0.76	10.7	good
6.4	0.44	0.44	14.4	0.048	29	228	0.99955	3.26	0.54	8.8	good
7.4	0.3	0.22	5.25	0.053	33	180	0.9926	3.13	0.45	11.6	bad
5.7	0.32	0.18	1.4	0.029	26	104	0.9906	3.44	0.37	11	bad
6.4	0.35	0.28	1.1	0.055	9	160	0.99405	3.42	0.5	9.1	good
5.9	0.17	0.29	3.1	0.03	32	123	0.98913	3.41	0.33	13.7	good
6.2	0.21	0.27	1.7	0.038	41	150	0.9933	3.49	0.71	10.5	good
7.1	0.23	0.39	13.7	0.058	26	172	0.99755	2.9	0.46	9	bad
6.1	0.44	0.28	4.25	0.032	43	132	0.9916	3.26	0.47	11.3	good
7.6	0.2	0.26	4.8	0.033	26	76	0.99076	2.98	0.49	12.3	good
6.9	0.31	0.32	1.2	0.024	20	166	0.99208	3.05	0.54	9.8	bad
6.9	0.24	0.39	1.3	0.063	18	136	0.9928	3.31	0.48	10.4	good
7.3	0.36	0.62	7.1	0.033	48	185	0.99472	3.14	0.62	10.6	bad
6.2	0.36	0.22	5.25	0.038	44	145	0.99184	3.22	0.4	11.2	bad
6.2	0.35	0.25	18.4	0.051	28	182	0.99946	3.13	0.62	9.3	bad
7.2	0.25	0.28	14.4	0.055	55	205	0.9986	3.12	0.38	9	good
6.9	0.19	0.49	6.6	0.036	49	172	0.9932	3.2	0.27	11.5	bad
7.1	0.44	0.37	2.7	0.041	35	128	0.9896	3.07	0.43	13.5	good
6.1	0.32	0.28	6.6	0.021	29	132	0.99188	3.15	0.36	11.45	good
5.7	0.22	0.22	16.65	0.044	39	110	0.99855	3.24	0.48	9	bad
6.7	0.11	0.34	8.8	0.043	41	113	0.9962	3.42	0.4	9.3	good
6.3	0.48	0.48	1.8	0.035	35	96	0.99121	3.49	0.74	12.2	bad
6.1	0.23	0.27	9.8	0.055	74	134	0.99534	3.16	0.4	10.2	bad
6	0.32	0.3	1.9	0.033	41	142	0.98912	3.29	0.42	12.8	good
6.3	0.23	0.21	5.1	0.035	29	142	0.9942	3.36	0.33	10.1	good
7.1	0.26	0.34	14.4	0.067	35	189	0.9986	3.07	0.53	9.1	good
6.2	0.2	0.29	11.8	0.035	21	93	0.99364	3.18	0.34	11.9	bad
6.6	0.22	0.28	4.9	0.042	51	180	0.9952	3.3	0.75	9.5	bad
7.2	0.21	0.29	3.1	0.044	39	122	0.99143	3	0.6	11.3	bad
6.9	0.38	0.29	13.65	0.048	52	189	0.99784	3	0.6	9.5	bad
7.7	0.16	0.49	2	0.056	20	124	0.9948	3.32	0.49	10.7	bad
6	0.31	0.27	2.3	0.042	19	120	0.98952	3.32	0.41	12.7	good
8.4	0.2	0.31	2.8	0.054	16	89	0.99416	2.96	0.45	9.5	bad
6.9	0.25	0.29	2.4	0.038	28	76	0.99088	3.01	0.36	11.7	good
8.6	0.18	0.4	1.1	0.04	20	107	0.9923	2.94	0.32	10.2	good
7.1	0.39	0.3	9.9	0.037	29	124	0.99414	3.07	0.42	10.9	bad
6.2	0.25	0.42	8	0.049	53	206	0.99586	3.16	0.47	9.1	bad
7.3	0.19	0.24	6.3	0.054	34	231	0.9964	3.36	0.54	10	bad
6.8	0.21	0.37	7	0.038	27	107	0.99206	2.98	0.82	11.5	bad
8.2	0.2	0.49	3.5	0.057	14	108	0.9928	3.19	0.35	11.5	bad
7.5	0.21	0.32	4.8	0.056	39	113	0.99393	3.11	0.52	10.2	good
6.6	0.33	0.41	2	0.027	14	79	0.99063	3.27	0.63	12.4	bad
7.3	0.17	0.23	6.3	0.051	35	240	0.9963	3.36	0.54	10	bad
6	0.27	0.3	14.7	0.044	15	144	0.99666	3.12	0.53	10.3	bad
5.1	0.26	0.34	6.4	0.034	26	99	0.99449	3.23	0.41	9.2	bad
7.7	0.24	0.29	15.3	0.044	39	194	0.9982	3.06	0.47	9.6	good
6	0.3	0.33	2.1	0.042	31	127	0.98964	3.32	0.42	12.5	bad
6.4	0.25	0.33	1.4	0.04	42	115	0.9906	3.19	0.48	11.3	good
6.3	0.2	0.19	12.3	0.048	54	145	0.99668	3.16	0.42	9.3	bad
5.7	0.22	0.25	1.1	0.05	97	175	0.99099	3.44	0.62	11.1	bad
6.6	0.3	0.25	8	0.036	21	124	0.99362	3.06	0.38	10.8	bad
8.2	0.34	0.49	8	0.046	55	223	0.996	3.08	0.52	10.7	bad
6.2	0.22	0.3	12.4	0.054	108	152	0.99728	3.1	0.47	9.5	bad
7.4	0.19	0.31	14.5	0.045	39	193	0.9986	3.1	0.5	9.2	bad
5.7	0.12	0.26	5.5	0.034	21	99	0.99324	3.09	0.57	9.9	bad
6.6	0.21	0.39	2.3	0.041	31	102	0.99221	3.22	0.58	10.9	good
5.6	0.2	0.66	10.2	0.043	78	175	0.9945	2.98	0.43	10.4	good
7.2	0.21	1	1.1	0.154	46	114	0.9931	2.95	0.43	9.2	bad
7.4	0.27	0.52	15.7	0.054	36	139	0.99788	3.04	0.62	10.03333333	bad
7	0.28	0.32	1.7	0.038	27	128	0.99375	3.2	0.62	10.2	bad
7.2	0.25	0.28	14.4	0.055	55	205	0.9986	3.12	0.38	9	good
6.6	0.41	0.27	10.7	0.11	20	103	0.99672	3.08	0.41	9	bad
8.2	0.2	0.49	3.5	0.057	14	108	0.9928	3.19	0.35	11.5	bad
6.2	0.26	0.37	7.1	0.047	54	201	0.99523	3.19	0.48	9.5	bad
6.7	0.23	0.25	1.6	0.036	28	143	0.99256	3.3	0.54	10.3	bad
7.1	0.25	0.3	2.4	0.042	25	122	0.994	3.43	0.61	10.5	bad
5.7	0.22	0.29	3.5	0.04	27	146	0.98999	3.17	0.36	12.1	bad
7.3	0.25	0.42	14.2	0.041	57	182	0.9996	3.29	0.75	9.1	good
6.3	0.19	0.32	2.8	0.046	18	80	0.99043	2.92	0.47	11.05	bad
7.1	0.16	0.36	1.2	0.043	21	90	0.9925	3.16	0.42	11	good
6.8	0.18	0.35	5.4	0.054	53	143	0.99287	3.1	0.54	11	good
5.5	0.16	0.26	1.5	0.032	35	100	0.99076	3.43	0.77	12	bad
6.6	0.38	0.29	2.9	0.035	15	101	0.98916	3.04	0.37	12.5	bad
6.7	0.24	0.46	2.2	0.033	19	111	0.99045	3.1	0.62	11.9	bad
6.4	0.25	0.74	7.8	0.045	52	209	0.9956	3.21	0.42	9.2	bad
7.1	0.27	0.24	12.6	0.044	48	118	0.99726	3.04	0.56	10	good
5.9	0.22	0.38	1.3	0.046	24	90	0.99232	3.2	0.47	10	bad
7.4	0.19	0.31	14.5	0.045	39	193	0.9986	3.1	0.5	9.2	bad
7	0.32	0.34	1.3	0.042	20	69	0.9912	3.31	0.65	12	good
6.5	0.25	0.27	17.4	0.064	29	140	0.99776	3.2	0.49	10.1	bad
7.8	0.19	0.32	7.4	0.015	47	124	0.99278	2.99	0.39	11	bad
6.4	0.23	0.37	7.9	0.05	60	150	0.99488	2.86	0.49	9.3	bad
7.5	0.17	0.32	1.7	0.04	51	148	0.9916	3.21	0.44	11.5	good
6.7	0.3	0.29	2.8	0.025	37	107	0.99159	3.31	0.63	11.3	good
6.6	0.26	0.21	2.9	0.026	48	126	0.99089	3.22	0.38	11.3	good
7.9	0.18	0.37	3	0.061	25	178	0.995	3.22	0.51	10	bad
6	0.22	0.23	5	0.045	10	122	0.99261	2.94	0.63	10	bad
6.4	0.17	0.34	13.4	0.044	45	139	0.99752	3.06	0.43	9.1	bad
7	0.15	0.28	14.7	0.051	29	149	0.99792	2.96	0.39	9	good
6.1	0.31	0.34	2.8	0.042	59.5	162	0.99179	3.27	0.47	10.8	bad
5.9	0.21	0.23	7.9	0.033	22	130	0.9944	3.38	0.59	10.9	bad
6.3	0.41	0.33	4.7	0.023	28	110	0.991	3.3	0.38	12.5	good
8.4	0.32	0.35	11.7	0.029	3	46	0.99439	3.02	0.34	11.8	bad
6.8	0.13	0.39	1.4	0.034	19	102	0.99121	3.23	0.6	11.3	good
5.6	0.185	0.19	7.1	0.048	36	110	0.99438	3.26	0.41	9.5	bad
6.8	0.28	0.35	2.3	0.042	16	85	0.9906	3.19	0.56	12.4	bad
6.7	0.39	0.31	2.7	0.054	27	202	0.9948	3.46	0.57	10.5	bad
6.2	0.2	0.31	1	0.031	22	73	0.99035	3.24	0.52	11.3	bad
7.9	0.11	0.49	4.5	0.048	27	133	0.9946	3.24	0.42	10.6	bad
6.7	0.3	0.49	4.8	0.034	36	158	0.9945	3.12	0.45	9.9	bad
6.9	0.31	0.33	12.7	0.038	33	116	0.9954	3.04	0.65	10.4	bad
5.9	0.4	0.32	6	0.034	50	127	0.992	3.51	0.58	12.5	good
7.2	0.17	0.37	6.9	0.059	47	128	0.99322	3.08	0.46	11	good
7.2	0.2	0.61	16.2	0.043	14	103	0.9987	3.06	0.36	9.2	bad
6.2	0.21	0.28	5.7	0.028	45	121	0.99168	3.21	1.08	12.15	good
8.9	0.3	0.35	4.6	0.032	32	148	0.99458	3.15	0.45	11.5	good
7	0.23	0.32	1.8	0.048	25	113	0.9915	3.11	0.47	11.1	bad
7.9	0.33	0.28	31.6	0.053	35	176	1.0103	3.15	0.38	8.8	bad
6.6	0.22	0.23	17.3	0.047	37	118	0.99906	3.08	0.46	8.8	bad
8.4	0.23	0.32	1.3	0.048	59	113	0.99178	3.1	0.55	11	bad
7.2	0.22	0.28	7.2	0.06	41	132	0.9935	3.08	0.59	11.3	bad
7.5	0.24	0.31	13.1	0.05	26	180	0.99884	3.05	0.53	9.1	bad
6.8	0.26	0.26	2	0.019	23.5	72	0.99041	3.16	0.47	11.8	bad
6.4	0.27	0.29	3.9	0.034	62	140	0.99237	3.1	0.59	11.1	bad
6.5	0.26	0.39	1.4	0.02	12	66	0.99089	3.25	0.75	11.3	good
6	0.17	0.29	9.7	0.044	33	98	0.99536	3.12	0.36	9.2	bad
6.8	0.18	0.3	12.8	0.062	19	171	0.99808	3	0.52	9	good
6.3	0.26	0.42	7.1	0.045	62	209	0.99544	3.2	0.53	9.5	bad
